"","Expression","gene","group"
"3008",11.8672787397097,"YTHDF3","control"
"3009",12.0199381564248,"YTHDF3","control"
"3010",12.0275604822488,"YTHDF3","control"
"3011",11.7809497987497,"YTHDF3","control"
"3012",11.7743752728021,"YTHDF3","control"
"3013",11.7594721212028,"YTHDF3","control"
"3014",12.1244444600086,"YTHDF3","control"
"3015",12.2288186904959,"YTHDF3","control"
"3016",12.01471792986,"YTHDF3","control"
"3017",12.0488274133639,"YTHDF3","control"
"3018",11.9978851278291,"YTHDF3","control"
"3019",12.2620948453702,"YTHDF3","control"
"3020",11.9333218207329,"YTHDF3","control"
"3021",12.1771080417037,"YTHDF3","control"
"3022",12.2252074369435,"YTHDF3","control"
"3023",11.7193888209421,"YTHDF3","control"
"3024",12.0522283933474,"YTHDF3","control"
"3025",12.0161118382205,"YTHDF3","control"
"3026",12.0413169158294,"YTHDF3","control"
"3027",11.8061468033205,"YTHDF3","control"
"3028",12.0566377151132,"YTHDF3","control"
"3029",11.9472716524603,"YTHDF3","control"
"3030",11.9647018574204,"YTHDF3","control"
"3031",11.8963324039099,"YTHDF3","control"
"3032",11.8634119589416,"YTHDF3","control"
"3033",12.0774833568595,"YTHDF3","control"
"3034",12.1042711289369,"YTHDF3","control"
"3035",11.9578275608337,"YTHDF3","control"
"3036",11.655083445198,"YTHDF3","control"
"3037",11.9095181142966,"YTHDF3","control"
"3038",12.0056245491939,"YTHDF3","control"
"3039",12.1598713367784,"YTHDF3","control"
"3040",12.0478055540076,"YTHDF3","control"
"3041",11.9886846867722,"YTHDF3","control"
"3042",11.8470573460913,"YTHDF3","control"
"3043",12.3671416945524,"YTHDF3","control"
"3044",12.1686721181322,"YTHDF3","control"
"3045",11.8807314351417,"YTHDF3","control"
"3046",12.3769393216198,"YTHDF3","control"
"3047",12.2375087481727,"YTHDF3","control"
"3048",11.8853150610494,"YTHDF3","control"
"3049",12.4704046770656,"YTHDC1","tumor"
"3050",12.0003521774803,"YTHDC1","tumor"
"3051",11.2644426002266,"YTHDC1","tumor"
"3052",11.567480801143,"YTHDC1","tumor"
"3053",11.5117526537674,"YTHDC1","tumor"
"3054",12.5788443915582,"YTHDC1","tumor"
"3055",11.6675551070411,"YTHDC1","tumor"
"3056",11.8257538328831,"YTHDC1","tumor"
"3057",11.502334580198,"YTHDC1","tumor"
"3058",11.8097681287104,"YTHDC1","tumor"
"3059",12.2740869056344,"YTHDC1","tumor"
"3060",12.2497060569697,"YTHDC1","tumor"
"3061",11.8834069863884,"YTHDC1","tumor"
"3062",12.1350679457778,"YTHDC1","tumor"
"3063",11.9654235658101,"YTHDC1","tumor"
"3064",12.0467829703564,"YTHDC1","tumor"
"3065",11.5166849493096,"YTHDC1","tumor"
"3066",11.9318455401837,"YTHDC1","tumor"
"3067",11.3960695576399,"YTHDC1","tumor"
"3068",11.8868397058844,"YTHDC1","tumor"
"3069",11.7578066721972,"YTHDC1","tumor"
"3070",11.9388444574662,"YTHDC1","tumor"
"3071",11.1189410727235,"YTHDC1","tumor"
"3072",11.9296282830246,"YTHDC1","tumor"
"3073",11.7681843247769,"YTHDC1","tumor"
"3074",12.1446582428319,"YTHDC1","tumor"
"3075",11.8879821330585,"YTHDC1","tumor"
"3076",11.6515002206527,"YTHDC1","tumor"
"3077",11.7615512324445,"YTHDC1","tumor"
"3078",12.1861142395416,"YTHDC1","tumor"
"3079",12.1208858427878,"YTHDC1","tumor"
"3080",12.0887882387169,"YTHDC1","tumor"
"3081",11.9476369379518,"YTHDC1","tumor"
"3082",12.0042204663182,"YTHDC1","tumor"
"3083",11.1221809012598,"YTHDC1","tumor"
"3084",11.6843103111243,"YTHDC1","tumor"
"3085",12.1121136580979,"YTHDC1","tumor"
"3086",12.0375469539622,"YTHDC1","tumor"
"3087",11.8841705191084,"YTHDC1","tumor"
"3088",11.8841705191084,"YTHDC1","tumor"
"3089",11.590587049915,"YTHDC1","tumor"
"3090",11.502334580198,"YTHDC1","tumor"
"3091",11.6393407086522,"YTHDC1","tumor"
"3092",11.5063075811003,"YTHDC1","tumor"
"3093",11.7899411283909,"YTHDC1","tumor"
"3094",12.0185479418717,"YTHDC1","tumor"
"3095",12.192601049712,"YTHDC1","tumor"
"3096",12.1885888457073,"YTHDC1","tumor"
"3097",11.7899411283909,"YTHDC1","tumor"
"3098",11.1472049249422,"YTHDC1","tumor"
"3099",12.4067364826917,"YTHDC1","tumor"
"3100",11.8978454560055,"YTHDC1","tumor"
"3101",12.0791514054219,"YTHDC1","tumor"
"3102",11.9701058906122,"YTHDC1","tumor"
"3103",11.8757493514201,"YTHDC1","tumor"
"3104",10.7431513941125,"YTHDC1","tumor"
"3105",12.4400905249505,"YTHDC1","tumor"
"3106",12.5985178106126,"YTHDC1","tumor"
"3107",12.0529076283133,"YTHDC1","tumor"
"3108",11.8399910705399,"YTHDC1","tumor"
"3109",11.8948177633079,"YTHDC1","tumor"
"3110",11.7923836149352,"YTHDC1","tumor"
"3111",12.0701209444768,"YTHDC1","tumor"
"3112",11.7756102807595,"YTHDC1","tumor"
"3113",12.0461008450288,"YTHDC1","tumor"
"3114",12.2538474849874,"YTHDC1","tumor"
"3115",12.2088439907346,"YTHDC1","tumor"
"3116",12.0590063952011,"YTHDC1","tumor"
"3117",11.9883296492311,"YTHDC1","tumor"
"3118",12.0115767031762,"YTHDC1","tumor"
"3119",11.8125784441354,"YTHDC1","tumor"
"3120",12.2039597032395,"YTHDC1","tumor"
"3121",11.5966556676747,"YTHDC1","tumor"
"3122",11.7665289085989,"YTHDC1","tumor"
"3123",12.1254134704833,"YTHDC1","tumor"
"3124",11.9222127177854,"YTHDC1","tumor"
"3125",12.7291958591321,"YTHDC1","tumor"
"3126",12.3646818558646,"YTHDC1","tumor"
"3127",11.9001120629775,"YTHDC1","tumor"
"3128",11.1344263202209,"YTHDC1","tumor"
"3129",12.0814834380937,"YTHDC1","tumor"
"3130",12.2258099406235,"YTHDC1","tumor"
"3131",11.7988767681333,"YTHDC1","tumor"
"3132",11.3712321283696,"YTHDC1","tumor"
"3133",11.4614794472862,"YTHDC1","tumor"
"3134",11.4014128787142,"YTHDC1","tumor"
"3135",12.1189410727235,"YTHDC1","tumor"
"3136",11.4568677383803,"YTHDC1","tumor"
"3137",11.7511255833673,"YTHDC1","tumor"
"3138",11.8117760553267,"YTHDC1","tumor"
"3139",11.8273427042341,"YTHDC1","tumor"
"3140",12.2300204357056,"YTHDC1","tumor"
"3141",12.4046093978377,"YTHDC1","tumor"
"3142",11.9483672315847,"YTHDC1","tumor"
"3143",12.158925203807,"YTHDC1","tumor"
"3144",11.7735513464285,"YTHDC1","tumor"
"3145",11.8513586490335,"YTHDC1","tumor"
"3146",12.4335854411505,"YTHDC1","tumor"
"3147",11.7304701371842,"YTHDC1","tumor"
"3148",12.0778171208959,"YTHDC1","tumor"
"3149",12.115693952197,"YTHDC1","tumor"
"3150",11.845097960973,"YTHDC1","tumor"
"3151",12.0237543532994,"YTHDC1","tumor"
"3152",11.8324944843361,"YTHDC1","tumor"
"3153",11.4372319010395,"YTHDC1","tumor"
"3154",11.8129794712515,"YTHDC1","tumor"
"3155",12.2094533656289,"YTHDC1","tumor"
"3156",12.1576627272084,"YTHDC1","tumor"
"3157",12.1231514327736,"YTHDC1","tumor"
"3158",11.3890935219045,"YTHDC1","tumor"
"3159",12.2641493397233,"YTHDC1","tumor"
"3160",11.8719052376592,"YTHDC1","tumor"
"3161",11.8249587405285,"YTHDC1","tumor"
"3162",12.0323901688665,"YTHDC1","tumor"
"3163",11.9729797860663,"YTHDC1","tumor"
"3164",12.004922678569,"YTHDC1","tumor"
"3165",11.7427304765192,"YTHDC1","tumor"
"3166",11.8233672400462,"YTHDC1","tumor"
"3167",12.0010562746348,"YTHDC1","tumor"
"3168",11.6375305515253,"YTHDC1","tumor"
"3169",11.9057630496028,"YTHDC1","tumor"
"3170",11.4883422775325,"YTHDC1","tumor"
"3171",11.6370776571437,"YTHDC1","tumor"
"3172",11.7030383889864,"YTHDC1","tumor"
"3173",12.0914353863236,"YTHDC1","tumor"
"3174",11.4670960339057,"YTHDC1","tumor"
"3175",11.8085620299575,"YTHDC1","tumor"
"3176",11.1904420187828,"YTHDC1","tumor"
"3177",11.963618617444,"YTHDC1","tumor"
"3178",11.8466656818997,"YTHDC1","tumor"
"3179",12.292321632802,"YTHDC1","tumor"
"3180",11.4660764613963,"YTHDC1","tumor"
"3181",11.5245417150358,"YTHDC1","tumor"
"3182",12.0640690803855,"YTHDC1","tumor"
"3183",11.8372337003391,"YTHDC1","tumor"
"3184",12.2778685461768,"YTHDC1","tumor"
"3185",12.1854949242109,"YTHDC1","tumor"
"3186",12.1557669384457,"YTHDC1","tumor"
"3187",11.7735513464285,"YTHDC1","tumor"
"3188",11.5386739530827,"YTHDC1","tumor"
"3189",11.199058823653,"YTHDC1","tumor"
"3190",11.9169990490828,"YTHDC1","tumor"
"3191",12.5360043172885,"YTHDC1","tumor"
"3192",11.801304186049,"YTHDC1","tumor"
"3193",11.8197799318385,"YTHDC1","tumor"
"3194",11.7968507952672,"YTHDC1","tumor"
"3195",11.3641346550081,"YTHDC1","tumor"
"3196",11.5201275503249,"YTHDC1","tumor"
"3197",11.579787329527,"YTHDC1","tumor"
"3198",11.9876193119243,"YTHDC1","tumor"
"3199",11.8356556908398,"YTHDC1","tumor"
"3200",12.0209799389042,"YTHDC1","tumor"
"3201",11.9203528554151,"YTHDC1","tumor"
"3202",12.1652210682209,"YTHDC1","tumor"
"3203",11.3020676725265,"YTHDC1","tumor"
"3204",12.0818162781092,"YTHDC1","tumor"
"3205",12.1758613835653,"YTHDC1","tumor"
"3206",12.0891193979152,"YTHDC1","tumor"
"3207",11.7181047131218,"YTHDC1","tumor"
"3208",12.0522283933474,"YTHDC1","tumor"
"3209",11.5957236941016,"YTHDC1","tumor"
"3210",11.5835529304665,"YTHDC1","tumor"
"3211",11.2992080183873,"YTHDC1","tumor"
"3212",10.7481928495895,"YTHDC1","tumor"
"3213",12.1108095268987,"YTHDC1","tumor"
"3214",12.2553236900081,"YTHDC1","tumor"
"3215",11.8447057644119,"YTHDC1","tumor"
"3216",11.852919585124,"YTHDC1","tumor"
"3217",11.9447120610435,"YTHDC1","tumor"
"3218",11.2082343583398,"YTHDC1","tumor"
"3219",12.1808415655667,"YTHDC1","tumor"
"3220",12.0744760007345,"YTHDC1","tumor"
"3221",11.7008731551403,"YTHDC1","tumor"
"3222",11.7077904955288,"YTHDC1","tumor"
"3223",11.6206780421354,"YTHDC1","tumor"
"3224",11.7431513941125,"YTHDC1","tumor"
"3225",12.3057767689098,"YTHDC1","tumor"
"3226",11.9498267107591,"YTHDC1","tumor"
"3227",11.9322147519684,"YTHDC1","tumor"
"3228",12.1683587272239,"YTHDC1","tumor"
"3229",11.9450779951078,"YTHDC1","tumor"
"3230",12.2354159356025,"YTHDC1","tumor"
"3231",12.0717975222842,"YTHDC1","tumor"
"3232",12.1334633465234,"YTHDC1","tumor"
"3233",12.1808415655667,"YTHDC1","tumor"
"3234",12.006676715309,"YTHDC1","tumor"
"3235",12.3742244261237,"YTHDC1","tumor"
"3236",11.6179265567988,"YTHDC1","tumor"
"3237",12.0864679934641,"YTHDC1","tumor"
"3238",11.6411485974112,"YTHDC1","tumor"
"3239",11.9534689622288,"YTHDC1","tumor"
"3240",12.0098286173681,"YTHDC1","tumor"
"3241",11.7279204545632,"YTHDC1","tumor"
"3242",11.2567983860794,"YTHDC1","tumor"
"3243",12.3057767689098,"YTHDC1","tumor"
"3244",11.3668685861671,"YTHDC1","tumor"
"3245",11.8552578271932,"YTHDC1","tumor"
"3246",11.8603110549195,"YTHDC1","tumor"
"3247",12.0115767031762,"YTHDC1","tumor"
"3248",12.0950673016071,"YTHDC1","tumor"
"3249",11.6411485974112,"YTHDC1","tumor"
"3250",11.8757493514201,"YTHDC1","tumor"
"3251",11.7573900093666,"YTHDC1","tumor"
"3252",12.4406096667484,"YTHDC1","tumor"
"3253",12.2039597032395,"YTHDC1","tumor"
"3254",11.801304186049,"YTHDC1","tumor"
"3255",11.9719027460455,"YTHDC1","tumor"
"3256",12.1137421660492,"YTHDC1","tumor"
"3257",11.4635243732712,"YTHDC1","tumor"
"3258",12.0539258815311,"YTHDC1","tumor"
"3259",11.929258408637,"YTHDC1","tumor"
"3260",11.6960981709559,"YTHDC1","tumor"
"3261",12.0650794889999,"YTHDC1","tumor"
"3262",12.093417564388,"YTHDC1","tumor"
"3263",12.0734721539765,"YTHDC1","tumor"
"3264",11.8249587405285,"YTHDC1","tumor"
"3265",11.8297227350861,"YTHDC1","tumor"
"3266",12.0691140617739,"YTHDC1","tumor"
"3267",11.9567391450591,"YTHDC1","tumor"
"3268",11.9196082386033,"YTHDC1","tumor"
"3269",11.6137894644726,"YTHDC1","tumor"
"3270",12.1705510353167,"YTHDC1","tumor"
"3271",11.9347965921784,"YTHDC1","tumor"
"3272",11.5245417150358,"YTHDC1","tumor"
"3273",10.929258408637,"YTHDC1","tumor"
"3274",12.5847276679639,"YTHDC1","tumor"
"3275",11.951284714967,"YTHDC1","tumor"
"3276",12.3072008091408,"YTHDC1","tumor"
"3277",11.7215264640075,"YTHDC1","tumor"
"3278",11.7915699121269,"YTHDC1","tumor"
"3279",11.9236988832951,"YTHDC1","tumor"
"3280",12.2106713437856,"YTHDC1","tumor"
"3281",11.4938554492408,"YTHDC1","tumor"
"3282",12.118292233027,"YTHDC1","tumor"
"3283",11.693922488081,"YTHDC1","tumor"
"3284",12.4614794472862,"YTHDC1","tumor"
"3285",12.2428763671664,"YTHDC1","tumor"
"3286",12.2330204264745,"YTHDC1","tumor"
"3287",12.539158811108,"YTHDC1","tumor"
"3288",12.1452953349336,"YTHDC1","tumor"
"3289",11.8548683832602,"YTHDC1","tumor"
"3290",12.030322282644,"YTHDC1","tumor"
"3291",11.6352646565395,"YTHDC1","tumor"
"3292",11.8197799318385,"YTHDC1","tumor"
"3293",12.2348174311173,"YTHDC1","tumor"
"3294",11.8772841335232,"YTHDC1","tumor"
"3295",11.6073303137496,"YTHDC1","tumor"
"3296",11.7052003780631,"YTHDC1","tumor"
"3297",11.5665297826242,"YTHDC1","tumor"
"3298",11.2656150464845,"YTHDC1","tumor"
"3299",11.4868350215631,"YTHDC1","tumor"
"3300",12.1385917946375,"YTHDC1","tumor"
"3301",12.0140204703149,"YTHDC1","tumor"
"3302",12.4314976042581,"YTHDC1","tumor"
"3303",11.7870863245516,"YTHDC1","tumor"
"3304",10.7640422173066,"YTHDC1","tumor"
"3305",12.4393114618188,"YTHDC1","tumor"
"3306",12.2508905357233,"YTHDC1","tumor"
"3307",12.2842457498297,"YTHDC1","tumor"
"3308",12.319672120947,"YTHDC1","tumor"
"3309",11.7376698631775,"YTHDC1","tumor"
"3310",12.2203783276952,"YTHDC1","tumor"
"3311",11.9628960053373,"YTHDC1","tumor"
"3312",12.3331553503106,"YTHDC1","tumor"
"3313",11.7661147575867,"YTHDC1","tumor"
"3314",12.2064039139738,"YTHDC1","tumor"
"3315",11.6238814900135,"YTHDC1","tumor"
"3316",11.791162888555,"YTHDC1","tumor"
"3317",11.7490313820402,"YTHDC1","tumor"
"3318",11.44759985828,"YTHDC1","tumor"
"3319",10.9879745242962,"YTHDC1","tumor"
"3320",12.4280984118325,"YTHDC1","tumor"
"3321",11.7719020806977,"YTHDC1","tumor"
"3322",11.5891829670394,"YTHDC1","tumor"
"3323",11.604553229079,"YTHDC1","tumor"
"3324",11.9359016822676,"YTHDC1","tumor"
"3325",12.120237877342,"YTHDC1","tumor"
"3326",12.1854949242109,"YTHDC1","tumor"
"3327",11.8853150610494,"YTHDC1","tumor"
"3328",11.7594721212028,"YTHDC1","tumor"
"3329",12.0227145730448,"YTHDC1","tumor"
"3330",11.8105716347411,"YTHDC1","tumor"
"3331",12.2393001743642,"YTHDC1","tumor"
"3332",11.4828079567267,"YTHDC1","tumor"
"3333",12.2051823262286,"YTHDC1","tumor"
"3334",11.7891260464252,"YTHDC1","tumor"
"3335",11.9822806045583,"YTHDC1","tumor"
"3336",11.7406240444894,"YTHDC1","tumor"
"3337",11.9854861991046,"YTHDC1","tumor"
"3338",11.8856963733394,"YTHDC1","tumor"
"3339",11.5264992391366,"YTHDC1","tumor"
"3340",11.952377251968,"YTHDC1","tumor"
"3341",12.4782640315817,"YTHDC1","tumor"
"3342",11.9494619793602,"YTHDC1","tumor"
"3343",11.7086528356865,"YTHDC1","tumor"
"3344",11.9196082386033,"YTHDC1","tumor"
"3345",12.1189410727235,"YTHDC1","tumor"
"3346",12.0522283933474,"YTHDC1","tumor"
"3347",11.2934716488381,"YTHDC1","tumor"
"3348",11.4948555844912,"YTHDC1","tumor"
"3349",12.0457596613827,"YTHDC1","tumor"
"3350",11.2934716488381,"YTHDC1","tumor"
"3351",11.9520131648895,"YTHDC1","tumor"
"3352",11.4062050054189,"YTHDC1","tumor"
"3353",11.698270577692,"YTHDC1","tumor"
"3354",11.062720767165,"YTHDC1","tumor"
"3355",11.9155059622319,"YTHDC1","tumor"
"3356",12.3244618559773,"YTHDC1","tumor"
"3357",11.7342862320963,"YTHDC1","tumor"
"3358",11.5435152161522,"YTHDC1","tumor"
"3359",12.2264121927888,"YTHDC1","tumor"
"3360",12.0126245388651,"YTHDC1","tumor"
"3361",11.1692986957928,"YTHDC1","tumor"
"3362",11.9607259948391,"YTHDC1","tumor"
"3363",11.9266666293473,"YTHDC1","tumor"
"3364",12.0973737689902,"YTHDC1","tumor"
"3365",11.7317432907078,"YTHDC1","tumor"
"3366",11.8336807486547,"YTHDC1","tumor"
"3367",11.6270778405174,"YTHDC1","tumor"
"3368",11.3359485652023,"YTHDC1","tumor"
"3369",12.8575922856975,"YTHDC1","tumor"
"3370",12.0858043802781,"YTHDC1","tumor"
"3371",11.6702136367386,"YTHDC1","control"
"3372",11.7527987584355,"YTHDC1","control"
"3373",11.9410476063406,"YTHDC1","control"
"3374",12.0337671148464,"YTHDC1","control"
"3375",11.9571020415623,"YTHDC1","control"
"3376",11.9957671508778,"YTHDC1","control"
"3377",11.9366379390026,"YTHDC1","control"
"3378",11.0748104611605,"YTHDC1","control"
"3379",11.8061468033205,"YTHDC1","control"
"3380",11.1228279948077,"YTHDC1","control"
"3381",12.1623913287569,"YTHDC1","control"
"3382",11.7052003780631,"YTHDC1","control"
"3383",12.2885777369927,"YTHDC1","control"
"3384",12.0129736483745,"YTHDC1","control"
"3385",11.930367747439,"YTHDC1","control"
"3386",12.0566377151132,"YTHDC1","control"
"3387",11.9639797878153,"YTHDC1","control"
"3388",11.7355560239115,"YTHDC1","control"
"3389",12.0265234425198,"YTHDC1","control"
"3390",11.6856248397264,"YTHDC1","control"
"3391",12.0481462542196,"YTHDC1","control"
"3392",11.7004397181411,"YTHDC1","control"
"3393",12.2106713437856,"YTHDC1","control"
"3394",11.9915218460757,"YTHDC1","control"
"3395",12.1019756709492,"YTHDC1","control"
"3396",11.424691191513,"YTHDC1","control"
"3397",11.8301190254445,"YTHDC1","control"
"3398",11.6794800995054,"YTHDC1","control"
"3399",12.025831668332,"YTHDC1","control"
"3400",10.9693865213423,"YTHDC1","control"
"3401",11.9675865272961,"YTHDC1","control"
"3402",12.0140204703149,"YTHDC1","control"
"3403",11.3723209548673,"YTHDC1","control"
"3404",11.8544788341716,"YTHDC1","control"
"3405",12.0478055540076,"YTHDC1","control"
"3406",12.035830072835,"YTHDC1","control"
"3407",11.4619909505856,"YTHDC1","control"
"3408",12.0416591516372,"YTHDC1","control"
"3409",11.3381792499001,"YTHDC1","control"
"3410",11.9447120610435,"YTHDC1","control"
"3411",12.3473445394315,"YTHDC1","control"
"3412",11.8902642770211,"YTHDC1","control"
"3413",12.3531468254981,"YTHDC1","control"
"3414",11.7644569636199,"YTHDC1","control"
"3415",11.9091430473399,"YTHDC1","control"
"3416",11.9947069952581,"YTHDC1","control"
"3417",11.8822609290998,"YTHDC1","control"
"3418",11.9886846867722,"YTHDC1","control"
"3419",11.9711842724047,"YTHDC1","control"
"3420",11.8776675740679,"YTHDC1","control"
"3421",11.8974673417219,"YTHDC1","control"
"3422",11.9336906549522,"YTHDC1","control"
"3423",12.0741414627525,"YTHDC1","control"
"3424",11.6375305515253,"YTHDC1","control"
"3425",11.6434052771157,"YTHDC1","control"
"3426",12.0413169158294,"YTHDC1","control"
"3427",11.1478408936723,"YTHDC1","control"
"3428",11.8217739819706,"YTHDC1","control"
"3429",11.6635581042173,"YTHDC1","control"
"3430",10.2842457498297,"YTHDC2","tumor"
"3431",10.8201789624152,"YTHDC2","tumor"
"3432",10.4450148458684,"YTHDC2","tumor"
"3433",11.6582114827518,"YTHDC2","tumor"
"3434",10.5186531556734,"YTHDC2","tumor"
"3435",10.9417812422785,"YTHDC2","tumor"
"3436",10.4898479604393,"YTHDC2","tumor"
"3437",10.2443638351205,"YTHDC2","tumor"
"3438",10.1686721181322,"YTHDC2","tumor"
"3439",10.3342732853072,"YTHDC2","tumor"
"3440",10.1484765821783,"YTHDC2","tumor"
"3441",10.1163439612375,"YTHDC2","tumor"
"3442",10.9461752407236,"YTHDC2","tumor"
"3443",10.6856248397264,"YTHDC2","tumor"
"3444",10.7193888209421,"YTHDC2","tumor"
"3445",10.7193888209421,"YTHDC2","tumor"
"3446",10.9270371687203,"YTHDC2","tumor"
"3447",9.92777796208234,"YTHDC2","tumor"
"3448",10.0347989625773,"YTHDC2","tumor"
"3449",10.5915223465707,"YTHDC2","tumor"
"3450",10.7168194613299,"YTHDC2","tumor"
"3451",10.4737057496194,"YTHDC2","tumor"
"3452",9.29462074889163,"YTHDC2","tumor"
"3453",10.5943246039248,"YTHDC2","tumor"
"3454",10.2538474849874,"YTHDC2","tumor"
"3455",10.6293566200796,"YTHDC2","tumor"
"3456",10.4563544151083,"YTHDC2","tumor"
"3457",9.72451385311995,"YTHDC2","tumor"
"3458",10.5868397879618,"YTHDC2","tumor"
"3459",9.72280753116955,"YTHDC2","tumor"
"3460",10.3542493819452,"YTHDC2","tumor"
"3461",11.1554507313121,"YTHDC2","tumor"
"3462",10.2609195336629,"YTHDC2","tumor"
"3463",11.2203783276952,"YTHDC2","tumor"
"3464",10.0901124196643,"YTHDC2","tumor"
"3465",9.96722625883599,"YTHDC2","tumor"
"3466",10.3619437737352,"YTHDC2","tumor"
"3467",10.1649069266757,"YTHDC2","tumor"
"3468",10.9929383361658,"YTHDC2","tumor"
"3469",10.2573878426927,"YTHDC2","tumor"
"3470",10.3826240265749,"YTHDC2","tumor"
"3471",11.0613711926598,"YTHDC2","tumor"
"3472",9.68999797141945,"YTHDC2","tumor"
"3473",9.89481776330794,"YTHDC2","tumor"
"3474",9.66355810421727,"YTHDC2","tumor"
"3475",10.1124395067816,"YTHDC2","tumor"
"3476",11.0774833568595,"YTHDC2","tumor"
"3477",10.6608872703026,"YTHDC2","tumor"
"3478",9.48381577726426,"YTHDC2","tumor"
"3479",9.69522829149575,"YTHDC2","tumor"
"3480",10.612868497291,"YTHDC2","tumor"
"3481",10.3880172853451,"YTHDC2","tumor"
"3482",11.3581017074408,"YTHDC2","tumor"
"3483",10.753216749179,"YTHDC2","tumor"
"3484",11.852919585124,"YTHDC2","tumor"
"3485",9.32418054661874,"YTHDC2","tumor"
"3486",10.7039035734447,"YTHDC2","tumor"
"3487",11.2240016741981,"YTHDC2","tumor"
"3488",10.8265484872909,"YTHDC2","tumor"
"3489",10.3106127816595,"YTHDC2","tumor"
"3490",11.0940776856719,"YTHDC2","tumor"
"3491",10.6183855022586,"YTHDC2","tumor"
"3492",10.1254134704833,"YTHDC2","tumor"
"3493",10.9520131648895,"YTHDC2","tumor"
"3494",10.7490313820402,"YTHDC2","tumor"
"3495",11.0927571409199,"YTHDC2","tumor"
"3496",10.6934869574993,"YTHDC2","tumor"
"3497",10.8431359111114,"YTHDC2","tumor"
"3498",10.1484765821783,"YTHDC2","tumor"
"3499",9.68123841177781,"YTHDC2","tumor"
"3500",10.72366094441,"YTHDC2","tumor"
"3501",11.2520740427962,"YTHDC2","tumor"
"3502",11.4393114618188,"YTHDC2","tumor"
"3503",9.96578428466209,"YTHDC2","tumor"
"3504",10.9322147519684,"YTHDC2","tumor"
"3505",9.97727992349992,"YTHDC2","tumor"
"3506",10.6073303137496,"YTHDC2","tumor"
"3507",11,"YTHDC2","tumor"
"3508",10.9915218460757,"YTHDC2","tumor"
"3509",8.36194377373524,"YTHDC2","tumor"
"3510",10.3487281542311,"YTHDC2","tumor"
"3511",10.1331422124006,"YTHDC2","tumor"
"3512",9.30149619498255,"YTHDC2","tumor"
"3513",10.5660540381711,"YTHDC2","tumor"
"3514",10.4625022725973,"YTHDC2","tumor"
"3515",10.5660540381711,"YTHDC2","tumor"
"3516",11.7262181593322,"YTHDC2","tumor"
"3517",10.2336196767597,"YTHDC2","tumor"
"3518",11.5631962722167,"YTHDC2","tumor"
"3519",9.82972273508606,"YTHDC2","tumor"
"3520",9.98584193700334,"YTHDC2","tumor"
"3521",10.3847837500934,"YTHDC2","tumor"
"3522",10.3847837500934,"YTHDC2","tumor"
"3523",9.52356195605701,"YTHDC2","tumor"
"3524",10.1497471195047,"YTHDC2","tumor"
"3525",10.8933015308606,"YTHDC2","tumor"
"3526",11.4120405145517,"YTHDC2","tumor"
"3527",10.5038257379958,"YTHDC2","tumor"
"3528",10.1586096882145,"YTHDC2","tumor"
"3529",9.95128471496697,"YTHDC2","tumor"
"3530",10.3003525603282,"YTHDC2","tumor"
"3531",10.3140167039014,"YTHDC2","tumor"
"3532",10.3094763538411,"YTHDC2","tumor"
"3533",10.9992953870234,"YTHDC2","tumor"
"3534",10.0279059965699,"YTHDC2","tumor"
"3535",9.25029841790633,"YTHDC2","tumor"
"3536",10.6626683755175,"YTHDC2","tumor"
"3537",10.523561956057,"YTHDC2","tumor"
"3538",10.2784494582205,"YTHDC2","tumor"
"3539",10.3331553503106,"YTHDC2","tumor"
"3540",10.1848753429083,"YTHDC2","tumor"
"3541",9.84235034341381,"YTHDC2","tumor"
"3542",10.0209799389042,"YTHDC2","tumor"
"3543",9.73470962022584,"YTHDC2","tumor"
"3544",10.9151324489507,"YTHDC2","tumor"
"3545",10.3275526440812,"YTHDC2","tumor"
"3546",10.3128829552844,"YTHDC2","tumor"
"3547",10.2772874001304,"YTHDC2","tumor"
"3548",10.5717526435035,"YTHDC2","tumor"
"3549",10.6573184495813,"YTHDC2","tumor"
"3550",10.0306671362469,"YTHDC2","tumor"
"3551",11.2673719312653,"YTHDC2","tumor"
"3552",9.84392105128904,"YTHDC2","tumor"
"3553",9.61838550225861,"YTHDC2","tumor"
"3554",10.3944626946103,"YTHDC2","tumor"
"3555",10.2155329997457,"YTHDC2","tumor"
"3556",10.5679560754155,"YTHDC2","tumor"
"3557",9.98584193700334,"YTHDC2","tumor"
"3558",10.6741922681457,"YTHDC2","tumor"
"3559",10.4573808790725,"YTHDC2","tumor"
"3560",9.86263735755879,"YTHDC2","tumor"
"3561",10.1623913287569,"YTHDC2","tumor"
"3562",10.8431359111114,"YTHDC2","tumor"
"3563",10.4439795426013,"YTHDC2","tumor"
"3564",10.1254134704833,"YTHDC2","tumor"
"3565",10.2807707701306,"YTHDC2","tumor"
"3566",9.82495874052852,"YTHDC2","tumor"
"3567",11.0007042690112,"YTHDC2","tumor"
"3568",9.89026427702111,"YTHDC2","tumor"
"3569",10.4817994316658,"YTHDC2","tumor"
"3570",9.57364718749332,"YTHDC2","tumor"
"3571",10.9657842846621,"YTHDC2","tumor"
"3572",10.7548875021635,"YTHDC2","tumor"
"3573",9.91438513215544,"YTHDC2","tumor"
"3574",11.0126245388651,"YTHDC2","tumor"
"3575",10.1661630826461,"YTHDC2","tumor"
"3576",10.2877123795494,"YTHDC2","tumor"
